latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.38928,-64.54758,317.31,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,293.8,1.59,N
9.38598,-64.54812,324.56,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,294.05,1.59,N
10.08232,-69.09969,303.32,0.52,0.41,2026-09-21,0555,N20,nominal,2.0NRT,290.85,0.87,N
9.37545,-64.52473,305.2,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,293.87,0.54,N
9.27411,-64.04287,317.78,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,293.46,1.21,N
10.03046,-69.11755,313.75,0.52,0.42,2026-09-21,0555,N20,nominal,2.0NRT,290.97,1.4,N
9.26262,-64.07753,313.08,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,293.38,0.71,N
10.03003,-69.14189,304.76,0.52,0.42,2026-09-21,0555,N20,nominal,2.0NRT,290.79,0.75,N
10.19961,-70.38648,306.48,0.42,0.45,2026-09-21,0555,N20,nominal,2.0NRT,291.46,0.95,N
10.03047,-69.13961,301.92,0.52,0.42,2026-09-21,0555,N20,nominal,2.0NRT,290.87,0.76,N
10.19716,-70.38662,308.45,0.41,0.45,2026-09-21,0555,N20,nominal,2.0NRT,292.04,1.15,N
9.22917,-64.0577,315.81,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,294.11,2.62,N
9.22583,-64.05824,329.51,0.39,0.36,2026-09-21,0555,N20,nominal,2.0NRT,294.18,2.62,N
9.23449,-64.30343,317.77,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,291.1,0.91,N
9.23117,-64.30397,314.06,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,291.16,0.91,N
10.41917,-72.55313,337.67,0.58,0.52,2026-09-21,0557,N20,nominal,2.0NRT,288.54,10.25,N
9.27022,-64.71737,305.44,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,293.07,0.45,N
9.22349,-64.51022,307.3,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,293.66,0.34,N
9.22018,-64.51076,305,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,293.43,0.64,N
8.75307,-62.31122,314.96,0.45,0.39,2026-09-21,0557,N20,nominal,2.0NRT,293.25,2.53,N
9.98173,-70.4782,338.07,0.42,0.45,2026-09-21,0557,N20,nominal,2.0NRT,291.73,6.03,N
8.9354,-63.92571,306.53,0.4,0.37,2026-09-21,0557,N20,nominal,2.0NRT,293.07,0.9,N
8.72809,-62.91051,332.47,0.43,0.38,2026-09-21,0557,N20,nominal,2.0NRT,291.95,6.15,N
8.724,-62.90724,323.46,0.43,0.38,2026-09-21,0557,N20,nominal,2.0NRT,284.85,1.88,N
10.08363,-71.79327,319.87,0.51,0.49,2026-09-21,0557,N20,nominal,2.0NRT,291.15,1.96,N
8.72462,-62.91108,317.23,0.43,0.38,2026-09-21,0557,N20,nominal,2.0NRT,288.56,1.88,N
8.74355,-63.04947,326.03,0.42,0.38,2026-09-21,0557,N20,nominal,2.0NRT,294.67,1.76,N
8.64903,-62.77638,310.09,0.43,0.38,2026-09-21,0557,N20,nominal,2.0NRT,291.55,1.12,N
8.66614,-62.98786,303.54,0.42,0.38,2026-09-21,0557,N20,nominal,2.0NRT,280.43,0.43,N
8.69028,-63.15557,316.36,0.42,0.38,2026-09-21,0557,N20,nominal,2.0NRT,293.12,1.62,N
8.68685,-63.15614,333,0.42,0.38,2026-09-21,0557,N20,nominal,2.0NRT,297.41,8.02,N
8.61551,-63.10559,312.7,0.42,0.38,2026-09-21,0557,N20,nominal,2.0NRT,294.88,2.04,N
8.61746,-63.37515,298.28,0.41,0.37,2026-09-21,0557,N20,nominal,2.0NRT,283.89,0.25,N
8.81287,-64.74837,304.85,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,293.08,0.62,N
9.89494,-72.7555,312.35,0.59,0.53,2026-09-21,0557,N20,nominal,2.0NRT,289.82,2.78,N
9.8943,-72.75066,316.12,0.59,0.53,2026-09-21,0557,N20,nominal,2.0NRT,290.19,2.78,N
9.89567,-72.75224,322.88,0.59,0.53,2026-09-21,0557,N20,nominal,2.0NRT,290.31,4.39,N
9.61605,-70.87768,308.67,0.44,0.46,2026-09-21,0557,N20,nominal,2.0NRT,289.71,2.8,N
8.54072,-63.96415,309.88,0.4,0.37,2026-09-21,0557,N20,nominal,2.0NRT,292.87,0.82,N
8.55832,-64.13728,326.81,0.39,0.37,2026-09-21,0557,N20,nominal,2.0NRT,293.92,6.89,N
8.55775,-64.13372,319.75,0.39,0.37,2026-09-21,0557,N20,nominal,2.0NRT,298.39,10.07,N
8.27807,-62.81848,313.36,0.44,0.38,2026-09-21,0557,N20,nominal,2.0NRT,294.81,2.31,N
9.51432,-70.98033,315.3,0.44,0.46,2026-09-21,0557,N20,nominal,2.0NRT,290.67,2.5,N
9.46135,-70.82118,338.18,0.43,0.46,2026-09-21,0557,N20,nominal,2.0NRT,291.68,4.34,N
8.44405,-64.65401,309.69,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,292.49,1.05,N
8.44375,-64.84354,310.87,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,293.28,0.75,N
7.89422,-61.64871,303.69,0.5,0.41,2026-09-21,0557,N20,nominal,2.0NRT,291.51,1.17,N
8.4051,-64.79263,325.59,0.39,0.36,2026-09-21,0557,N20,nominal,2.0NRT,294.24,2.57,N
8.32195,-65.05891,304.53,0.38,0.36,2026-09-21,0557,N20,nominal,2.0NRT,292.03,0.74,N
7.38291,-61.7281,304.6,0.5,0.41,2026-09-21,0557,N20,nominal,2.0NRT,292.77,1.08,N
7.42058,-62.06596,327.67,0.48,0.4,2026-09-21,0557,N20,nominal,2.0NRT,291.51,1.89,N
7.41985,-62.06164,309.44,0.48,0.4,2026-09-21,0557,N20,nominal,2.0NRT,291.22,1.89,N
9.01578,-73.40357,301.66,0.32,0.54,2026-09-21,0557,N20,nominal,2.0NRT,286.33,0.51,N
7.16262,-61.50231,305,0.52,0.41,2026-09-21,0557,N20,nominal,2.0NRT,289.83,0.49,N
7.39253,-62.92269,297.91,0.44,0.38,2026-09-21,0557,N20,nominal,2.0NRT,265.84,0.51,N
7.39189,-62.91873,296.83,0.44,0.38,2026-09-21,0557,N20,nominal,2.0NRT,265.21,0.51,N
7.15883,-61.50294,303.12,0.52,0.41,2026-09-21,0557,N20,nominal,2.0NRT,290.27,0.65,N
7.15682,-62.55169,302.05,0.46,0.39,2026-09-21,0557,N20,nominal,2.0NRT,279.81,0.76,N
7.14538,-62.54929,315.16,0.46,0.39,2026-09-21,0557,N20,nominal,2.0NRT,278.39,1.51,N
7.14732,-62.55124,316.24,0.46,0.39,2026-09-21,0557,N20,nominal,2.0NRT,277.97,1.53,N
8.08205,-72.59814,307.19,0.54,0.51,2026-09-21,0557,N20,nominal,2.0NRT,291.78,2.34,N
8.03379,-72.42107,308.68,0.53,0.5,2026-09-21,0557,N20,nominal,2.0NRT,290.75,1.35,N
7.95511,-72.49246,306.8,0.53,0.5,2026-09-21,0557,N20,nominal,2.0NRT,292.16,2.49,N
7.89608,-72.56908,307.53,0.54,0.51,2026-09-21,0557,N20,nominal,2.0NRT,292.42,3.05,N
7.89491,-72.59421,306.81,0.54,0.51,2026-09-21,0557,N20,nominal,2.0NRT,291.88,2,N
6.62311,-61.58274,332.63,0.61,0.54,2026-09-21,1702,N20,nominal,2.0NRT,294.82,8.77,D
6.75149,-61.61201,367,0.61,0.54,2026-09-21,1702,N20,high,2.0NRT,290.9,21.03,D
6.75056,-61.61751,336.92,0.61,0.54,2026-09-21,1702,N20,nominal,2.0NRT,290.51,21.03,D
6.84472,-62.09022,353.18,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,296.5,5.14,D
6.83097,-62.54193,329.34,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,294.12,2.68,D
6.93674,-62.09274,367,0.33,0.55,2026-09-21,1702,N20,high,2.0NRT,296.59,15.1,D
6.93622,-62.0957,332.64,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,293.92,5.62,D
6.93571,-62.09863,335.46,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,293.47,5.62,D
6.9352,-62.10154,331.1,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,291.61,2.76,D
6.94022,-62.10243,327.11,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,293.23,2.76,D
6.85403,-62.654,330.27,0.36,0.57,2026-09-21,1702,N20,nominal,2.0NRT,295.35,2.5,D
6.88475,-62.50934,367,0.35,0.57,2026-09-21,1702,N20,high,2.0NRT,292.11,6.64,D
6.8842,-62.51249,336.54,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,292.46,6.64,D
6.87814,-62.54709,328.64,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,289.98,2.7,D
6.88899,-62.60762,347.19,0.36,0.57,2026-09-21,1702,N20,nominal,2.0NRT,296.28,4.99,D
7.14514,-62.22632,346.47,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,298.43,4.39,D
7.14463,-62.22927,344.75,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,298.15,4.39,D
7.11308,-62.4695,334.72,0.35,0.56,2026-09-21,1702,N20,nominal,2.0NRT,293.28,2.72,D
7.18167,-62.13573,328.16,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,294.03,3.14,D
7.16565,-62.31843,330.13,0.34,0.56,2026-09-21,1702,N20,nominal,2.0NRT,284.85,3.03,D
7.23626,-62.17653,331.41,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,292.43,4.53,D
7.29635,-63.02983,344.86,0.38,0.58,2026-09-21,1702,N20,nominal,2.0NRT,288.53,5.62,D
7.30025,-63.03025,349.9,0.38,0.58,2026-09-21,1702,N20,nominal,2.0NRT,288.86,5.92,D
7.86183,-63.15416,367,0.37,0.58,2026-09-21,1702,N20,high,2.0NRT,299.35,10.79,D
7.9132,-63.20483,367,0.38,0.59,2026-09-21,1702,N20,high,2.0NRT,301.14,19.95,D
7.91439,-63.19801,346.48,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,296.29,6.52,D
7.91379,-63.20142,338.21,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,299.96,6.52,D
7.91254,-63.1994,351.26,0.38,0.58,2026-09-21,1702,N20,nominal,2.0NRT,298.49,8.35,D
7.91191,-63.20285,354.21,0.38,0.58,2026-09-21,1702,N20,nominal,2.0NRT,299.93,8.35,D
7.9113,-63.20624,354.78,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,299.51,15.48,D
7.85869,-64.03327,330.89,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,293.13,3.5,D
7.85618,-64.03257,335.27,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,293.8,6.99,D
8.13203,-62.58378,367,0.34,0.56,2026-09-21,1702,N20,high,2.0NRT,297.9,12.3,D
7.94381,-63.71197,332.07,0.41,0.6,2026-09-21,1702,N20,nominal,2.0NRT,294.81,3.46,D
8.02861,-63.33684,330.6,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,299.26,2.66,D
7.58532,-65.82405,349.32,0.58,0.7,2026-09-21,1702,N20,nominal,2.0NRT,290.24,9.51,D
7.58437,-65.82917,334.1,0.58,0.7,2026-09-21,1702,N20,nominal,2.0NRT,290.51,13.78,D
8.17796,-62.862,336.56,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,297.43,2.21,D
8.17929,-62.86259,337.2,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,297.77,4.79,D
8.28542,-62.47827,334.62,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,295.78,10.62,D
8.2849,-62.4812,356.02,0.33,0.55,2026-09-21,1702,N20,nominal,2.0NRT,300.52,17.81,D
8.18232,-63.58839,333.33,0.4,0.6,2026-09-21,1702,N20,nominal,2.0NRT,299.78,5.36,D
8.18166,-63.59197,336.96,0.4,0.6,2026-09-21,1702,N20,nominal,2.0NRT,299.74,3.71,D
8.39729,-62.57386,332.23,0.33,0.56,2026-09-21,1702,N20,nominal,2.0NRT,294.75,2.3,D
8.257,-63.42181,340.41,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,299.36,4.33,D
8.25578,-63.42863,352.27,0.39,0.59,2026-09-21,1702,N20,nominal,2.0NRT,300.48,11.69,D
8.26115,-63.4296,367,0.39,0.59,2026-09-21,1702,N20,high,2.0NRT,300.35,11.69,D
8.26054,-63.43302,349.67,0.39,0.59,2026-09-21,1702,N20,nominal,2.0NRT,299.69,15.69,D
8.18506,-63.85442,338.18,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,298.68,2.81,D
8.18439,-63.85812,330.36,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297.6,2.81,D
8.18373,-63.86181,330.41,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,296.89,2.36,D
8.18307,-63.8655,332.05,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,296.87,2.36,D
8.18927,-63.86275,367,0.41,0.61,2026-09-21,1702,N20,high,2.0NRT,299.19,9.06,D
8.18861,-63.86641,345.7,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297.33,9.06,D
8.20784,-63.8546,332.59,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297.7,5.71,D
8.20719,-63.85826,344.01,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297.98,6.83,D
8.19535,-64.02167,338.21,0.42,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297.14,3.19,D
8.19466,-64.02555,342.86,0.42,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297.93,4.27,D
8.20699,-63.85754,349.91,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,298.79,9.57,D
8.19327,-64.02431,348.32,0.42,0.61,2026-09-21,1702,N20,nominal,2.0NRT,297,5.11,D
8.19884,-64.02539,333.29,0.42,0.61,2026-09-21,1702,N20,nominal,2.0NRT,296.29,3.32,D
8.39578,-63.22002,349.43,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,298.35,6.14,D
8.40048,-63.22426,333.78,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,299.51,3.49,D
7.94922,-65.7392,367,0.56,0.69,2026-09-21,1702,N20,high,2.0NRT,291.77,13.73,D
8.28652,-64.1159,367,0.43,0.62,2026-09-21,1702,N20,high,2.0NRT,294.76,8.34,D
8.28792,-64.10803,334.43,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,295.37,6.32,D
8.28722,-64.11193,338.35,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,294.67,8.34,D
8.28526,-64.10957,337.5,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,295.35,7.76,D
8.28453,-64.1135,349.8,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,294.41,7.43,D
8.2838,-64.11742,344.67,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,294.47,7.43,D
8.40228,-63.72106,346.45,0.4,0.6,2026-09-21,1702,N20,nominal,2.0NRT,297.55,6,D
8.40163,-63.72463,343.52,0.4,0.6,2026-09-21,1702,N20,nominal,2.0NRT,298.35,6,D
8.74832,-62.31101,338.55,0.63,0.54,2026-09-21,1702,N20,nominal,2.0NRT,299.9,5.86,D
8.74731,-62.31667,339.47,0.63,0.54,2026-09-21,1702,N20,nominal,2.0NRT,298.41,5.86,D
8.75225,-62.31754,331.38,0.63,0.54,2026-09-21,1702,N20,nominal,2.0NRT,298.82,5.86,D
8.75915,-62.39376,336.11,0.32,0.55,2026-09-21,1702,N20,nominal,2.0NRT,296.05,2.87,D
8.75864,-62.39663,341.46,0.32,0.55,2026-09-21,1702,N20,nominal,2.0NRT,298.63,2.87,D
8.66476,-62.98451,332.05,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,293.8,1.56,D
8.72096,-62.90734,352,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,297.64,4.44,D
8.72249,-62.90905,367,0.35,0.57,2026-09-21,1702,N20,high,2.0NRT,299.76,8.33,D
8.72763,-62.91,331.33,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,295.42,3.23,D
8.84773,-62.36004,337.85,0.64,0.54,2026-09-21,1702,N20,nominal,2.0NRT,295.2,4.1,D
8.62177,-63.70179,367,0.4,0.6,2026-09-21,1702,N20,high,2.0NRT,295.34,8.23,D
8.55476,-64.13249,367,0.43,0.62,2026-09-21,1702,N20,high,2.0NRT,294.36,12.55,D
8.55407,-64.13628,346.91,0.43,0.62,2026-09-21,1702,N20,nominal,2.0NRT,293.88,9.22,D
8.94837,-62.27921,341.68,0.63,0.54,2026-09-21,1702,N20,nominal,2.0NRT,297.48,13.65,D
8.94519,-62.27987,343.14,0.62,0.54,2026-09-21,1702,N20,nominal,2.0NRT,298.18,17.59,D
9.2272,-64.05885,343.87,0.41,0.61,2026-09-21,1702,N20,nominal,2.0NRT,296.32,4.08,D
9.37531,-64.52326,341.01,0.44,0.62,2026-09-21,1702,N20,nominal,2.0NRT,293.78,4.33,D
9.5601,-63.62869,350.58,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,296.38,4.92,D
9.55949,-63.63206,348.08,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,296.27,4.92,D
9.5579,-63.63187,349.23,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,296.04,3.44,D
9.56385,-63.62943,340.02,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,295.12,3.44,D
9.56323,-63.63278,333.76,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,295.07,3.44,D
9.62111,-63.64676,330.92,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,294.99,2.95,D
9.64215,-63.56131,367,0.37,0.58,2026-09-21,1702,N20,high,2.0NRT,298.7,30.95,D
9.64879,-63.52478,345.7,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,294.81,6.54,D
9.64819,-63.52808,334.48,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,295.65,6.13,D
9.61843,-63.69164,339.23,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,295.73,4.26,D
9.64624,-63.56884,367,0.37,0.58,2026-09-21,1702,N20,high,2.0NRT,297.17,15.47,D
9.61819,-63.72326,367,0.38,0.59,2026-09-21,1702,N20,high,2.0NRT,298.13,13.04,D
9.65229,-63.53551,329.74,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,291.12,3.34,D
9.64685,-63.56549,333.53,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,296.23,6.79,D
9.64563,-63.5722,349.6,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,299.29,15.47,D
9.65277,-63.56294,353.77,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,296.41,6.79,D
9.65217,-63.5663,355.95,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,297.67,6.79,D
9.64651,-63.62777,332.83,0.38,0.58,2026-09-21,1702,N20,nominal,2.0NRT,295.32,58.95,D
9.65307,-63.62185,367,0.38,0.58,2026-09-21,1702,N20,high,2.0NRT,298.6,69.34,D
9.68,-63.47239,336.21,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,289.94,3.68,D
9.67941,-63.47571,349.26,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,293.22,3.68,D
9.65246,-63.62525,337.03,0.38,0.58,2026-09-21,1702,N20,nominal,2.0NRT,297.88,58.95,D
9.63837,-63.73378,332.71,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,294.44,5.36,D
9.63579,-63.73395,339.93,0.38,0.59,2026-09-21,1702,N20,nominal,2.0NRT,294.96,8.62,D
9.70177,-63.52788,355.19,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,295.2,4.69,D
9.72541,-63.45891,345.94,0.36,0.58,2026-09-21,1702,N20,nominal,2.0NRT,294.88,6.91,D
9.7248,-63.4622,350.51,0.36,0.58,2026-09-21,1702,N20,nominal,2.0NRT,296.32,8.28,D
9.73067,-63.45978,367,0.36,0.58,2026-09-21,1702,N20,high,2.0NRT,295.63,9.17,D
9.77645,-63.26905,332.47,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,292.94,4.49,D
10.17928,-61.69054,332.2,0.54,0.51,2026-09-21,1702,N20,nominal,2.0NRT,299.29,5.08,D
10.08229,-62.26305,328.01,0.6,0.53,2026-09-21,1702,N20,nominal,2.0NRT,295.16,2.72,D
10.08596,-63.55901,353.05,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,292.8,9.2,D
10.09139,-63.55889,345.02,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,291.6,3.25,D
10.09079,-63.56223,329.1,0.37,0.58,2026-09-21,1702,N20,nominal,2.0NRT,292.79,3.25,D
10.05107,-64.85766,367,0.45,0.63,2026-09-21,1702,N20,high,2.0NRT,291.78,9.66,D
10.0518,-64.85373,334.59,0.45,0.63,2026-09-21,1702,N20,nominal,2.0NRT,291.65,6.66,D
10.05601,-64.8628,367,0.45,0.63,2026-09-21,1702,N20,high,2.0NRT,292.36,12.28,D
10.05788,-64.88448,335.33,0.45,0.63,2026-09-21,1702,N20,nominal,2.0NRT,291.02,7.24,D
10.39707,-63.42666,335.96,0.35,0.57,2026-09-21,1702,N20,nominal,2.0NRT,293.41,2.34,D
10.05184,-66.72806,327.25,0.6,0.71,2026-09-21,1702,N20,nominal,2.0NRT,288.77,3.63,D
10.52205,-66.14702,327.42,0.54,0.68,2026-09-21,1705,N20,nominal,2.0NRT,291.19,2.98,D
10.75806,-68.58056,333.47,0.78,0.78,2026-09-21,1705,N20,nominal,2.0NRT,279.96,6.55,D
6.51799,-69.04507,343.07,0.42,0.61,2026-09-21,1841,N20,nominal,2.0NRT,288.97,5.62,D
6.51745,-69.04889,347.86,0.42,0.61,2026-09-21,1841,N20,nominal,2.0NRT,288.66,5.62,D
6.51515,-69.04826,356.03,0.42,0.61,2026-09-21,1841,N20,nominal,2.0NRT,288.24,12.7,D
6.5305,-69.14708,331.16,0.42,0.61,2026-09-21,1841,N20,nominal,2.0NRT,286.79,2.23,D
6.66589,-68.93424,339.4,0.43,0.62,2026-09-21,1841,N20,nominal,2.0NRT,290.68,4.48,D
6.87799,-67.3916,334.35,0.56,0.68,2026-09-21,1841,N20,nominal,2.0NRT,289.15,3.88,D
6.9268,-67.96561,339.75,0.51,0.66,2026-09-21,1841,N20,nominal,2.0NRT,290.37,7.02,D
6.92604,-68.37505,340.53,0.48,0.64,2026-09-21,1841,N20,nominal,2.0NRT,290.43,6.28,D
6.82963,-69.10876,335.77,0.42,0.61,2026-09-21,1841,N20,nominal,2.0NRT,290.9,2.74,D
6.9294,-68.37763,329.99,0.48,0.64,2026-09-21,1841,N20,nominal,2.0NRT,291.62,6.33,D
8.03384,-65.6459,337.91,0.76,0.77,2026-09-21,1841,N20,nominal,2.0NRT,287.5,10.26,D
8.03807,-65.64655,331.49,0.76,0.77,2026-09-21,1841,N20,nominal,2.0NRT,288.41,6.83,D
8.6375,-71.85667,349.89,0.58,0.52,2026-09-21,1843,N20,nominal,2.0NRT,296.62,10.56,D
9.14895,-68.66712,335.98,0.49,0.65,2026-09-21,1843,N20,nominal,2.0NRT,291.05,3.93,D
9.15546,-69.26581,329.26,0.44,0.63,2026-09-21,1843,N20,nominal,2.0NRT,291.96,2.56,D
9.17632,-68.86295,330.9,0.48,0.64,2026-09-21,1843,N20,nominal,2.0NRT,288.78,9.13,D
9.15616,-69.26647,330.43,0.45,0.63,2026-09-21,1843,N20,nominal,2.0NRT,292.08,2.82,D
9.38202,-69.30282,338.58,0.45,0.63,2026-09-21,1843,N20,nominal,2.0NRT,292.88,7.92,D
9.38779,-69.30356,367,0.45,0.63,2026-09-21,1843,N20,high,2.0NRT,293.12,7.92,D
9.38831,-69.29948,339.05,0.45,0.63,2026-09-21,1843,N20,nominal,2.0NRT,292.07,12.93,D
9.17455,-71.12373,338,0.33,0.55,2026-09-21,1843,N20,nominal,2.0NRT,288.75,8.23,D
9.17495,-71.12068,356.04,0.33,0.55,2026-09-21,1843,N20,low,2.0NRT,289.82,12.93,D
9.54331,-68.64832,343.62,0.5,0.66,2026-09-21,1843,N20,nominal,2.0NRT,288.45,4.89,D
9.5453,-68.64896,337.98,0.5,0.66,2026-09-21,1843,N20,nominal,2.0NRT,287.46,4.5,D
9.60768,-69.56944,340.26,0.43,0.62,2026-09-21,1843,N20,nominal,2.0NRT,292.41,5.29,D
9.58667,-70.42857,330.16,0.38,0.58,2026-09-21,1843,N20,nominal,2.0NRT,294.16,3.82,D
9.72347,-69.49821,331.98,0.44,0.62,2026-09-21,1843,N20,nominal,2.0NRT,291.79,3.56,D
9.61034,-70.37281,336.01,0.38,0.59,2026-09-21,1843,N20,nominal,2.0NRT,291.85,3.74,D
9.45459,-72.62418,346.66,0.53,0.5,2026-09-21,1843,N20,nominal,2.0NRT,297.75,9.19,D
9.45921,-72.62479,347.13,0.53,0.5,2026-09-21,1843,N20,nominal,2.0NRT,297.36,9.19,D
9.45904,-72.62238,331.79,0.53,0.5,2026-09-21,1843,N20,nominal,2.0NRT,296.21,8.28,D
9.4584,-72.62725,337.83,0.53,0.5,2026-09-21,1843,N20,nominal,2.0NRT,298.38,8.28,D
9.52964,-72.5873,338.09,0.53,0.5,2026-09-21,1843,N20,nominal,2.0NRT,297.6,6.31,D
9.86857,-71.01107,339.56,0.35,0.56,2026-09-21,1843,N20,nominal,2.0NRT,294.49,3.89,D
9.86996,-71.01229,338.78,0.35,0.56,2026-09-21,1843,N20,nominal,2.0NRT,294.41,2.81,D
10.14868,-69.36398,334.44,0.45,0.63,2026-09-21,1843,N20,nominal,2.0NRT,295.34,2.95,D
10.30305,-68.26706,350.84,0.54,0.68,2026-09-21,1843,N20,nominal,2.0NRT,287.36,8.73,D
10.32443,-68.44945,346.89,0.53,0.67,2026-09-21,1843,N20,nominal,2.0NRT,291.23,6.32,D
10.33015,-68.44884,367,0.53,0.67,2026-09-21,1843,N20,high,2.0NRT,291.3,20.01,D
10.03888,-70.89819,332.51,0.35,0.57,2026-09-21,1843,N20,nominal,2.0NRT,293.21,4.09,D
10.1449,-70.53711,330.32,0.38,0.58,2026-09-21,1843,N20,nominal,2.0NRT,293.15,3.81,D
10.14247,-70.53722,330.56,0.38,0.58,2026-09-21,1843,N20,nominal,2.0NRT,292.71,3.01,D
10.45989,-68.86364,330.01,0.49,0.65,2026-09-21,1843,N20,nominal,2.0NRT,289.17,2.38,D
10.26634,-72.12066,346.93,0.59,0.53,2026-09-21,1843,N20,nominal,2.0NRT,295.3,9.53,D
10.26493,-72.12333,340.91,0.59,0.53,2026-09-21,1843,N20,nominal,2.0NRT,295.04,10.02,D
10.81803,-68.48299,330.05,0.53,0.67,2026-09-21,1843,N20,nominal,2.0NRT,288.14,4.08,D
10.74939,-69.47519,367,0.45,0.63,2026-09-21,1843,N20,high,2.0NRT,297.2,10.43,D
10.91844,-68.78912,330.54,0.51,0.66,2026-09-21,1843,N20,nominal,2.0NRT,291.72,5.12,D
11.03642,-68.48901,330.38,0.53,0.67,2026-09-21,1843,N20,nominal,2.0NRT,282.84,3.95,D
10.60464,-72.25114,342.85,0.58,0.52,2026-09-21,1843,N20,nominal,2.0NRT,297.46,12.89,D
